timestamp,open,high,low,close,volume
2026-02-04 18:49:00,73706.54,73816.0,73701.44,73730.74,20.98091
2026-02-04 18:50:00,73730.73,73730.74,73556.4,73556.4,18.43842
2026-02-04 18:51:00,73556.4,73609.99,73556.39,73593.09,19.49341
2026-02-04 18:52:00,73593.08,73688.48,73537.13,73677.08,28.26503
2026-02-04 18:53:00,73677.07,73692.46,73590.46,73692.46,21.94638
2026-02-04 18:54:00,73669.68,73695.4,73606.0,73640.0,21.11193
2026-02-04 18:55:00,73639.99,73652.02,73539.12,73539.12,25.21099
2026-02-04 18:56:00,73538.98,73609.71,73538.98,73546.03,26.62427
2026-02-04 18:57:00,73546.04,73610.0,73545.49,73556.51,21.96639
2026-02-04 18:58:00,73556.52,73593.7,73491.8,73579.17,27.21743
2026-02-04 18:59:00,73579.3,73614.52,73401.21,73425.96,52.83043
2026-02-04 19:00:00,73425.97,73527.83,73391.74,73527.82,30.29263
2026-02-04 19:01:00,73527.83,73676.87,73524.41,73638.4,31.86546
2026-02-04 19:02:00,73638.4,73801.83,73619.9,73758.25,24.64508
2026-02-04 19:03:00,73760.41,73860.0,73753.09,73848.25,14.76074
2026-02-04 19:04:00,73848.26,73925.0,73760.0,73801.55,32.21862
2026-02-04 19:05:00,73801.48,73801.48,73719.13,73750.26,24.12197
2026-02-04 19:06:00,73750.25,73750.26,73642.64,73642.64,13.3861
2026-02-04 19:07:00,73642.64,73642.65,73532.63,73565.67,14.19697
2026-02-04 19:08:00,73565.85,73721.52,73550.93,73721.52,14.20793
2026-02-04 19:09:00,73722.0,73795.38,73650.08,73656.01,25.14994
2026-02-04 19:10:00,73656.01,73769.45,73646.0,73646.02,24.73078
2026-02-04 19:11:00,73646.07,73690.01,73614.0,73654.47,25.08561
2026-02-04 19:12:00,73654.47,73700.0,73510.45,73510.45,25.19261
2026-02-04 19:13:00,73512.65,73574.94,73511.76,73566.51,13.72324
2026-02-04 19:14:00,73566.51,73593.7,73506.64,73532.36,10.34043
2026-02-04 19:15:00,73532.35,73615.99,73524.23,73568.15,17.28687
2026-02-04 19:16:00,73568.16,73657.86,73500.63,73625.1,88.59355
2026-02-04 19:17:00,73624.62,73677.97,73596.74,73614.43,17.08509
2026-02-04 19:18:00,73614.43,73695.4,73593.37,73695.39,13.3375
2026-02-04 19:19:00,73695.4,73771.31,73522.14,73525.15,22.59699
2026-02-04 19:20:00,73525.15,73564.5,73491.8,73522.48,10.54959
2026-02-04 19:21:00,73522.47,73522.47,73308.45,73330.2,31.68718
2026-02-04 19:22:00,73330.19,73330.19,73084.36,73129.44,58.38261
2026-02-04 19:23:00,73129.45,73226.98,73129.44,73176.61,22.42371
2026-02-04 19:24:00,73176.61,73310.01,73171.47,73264.01,24.8841
2026-02-04 19:25:00,73264.0,73305.38,73201.77,73202.55,23.15322
2026-02-04 19:26:00,73202.54,73202.54,73087.68,73125.51,28.51935
2026-02-04 19:27:00,73125.75,73180.0,73106.0,73175.27,11.92248
2026-02-04 19:28:00,73175.27,73175.53,73131.75,73175.29,10.39689
2026-02-04 19:29:00,73175.29,73178.51,73140.0,73153.81,14.89704
2026-02-04 19:30:00,73154.72,73236.3,73130.92,73155.03,45.96755
2026-02-04 19:31:00,73155.03,73260.0,73155.03,73186.01,16.52778
2026-02-04 19:32:00,73186.01,73202.37,73041.41,73182.41,34.17973
2026-02-04 19:33:00,73182.41,73320.0,73142.68,73319.99,66.68939
2026-02-04 19:34:00,73319.99,73390.1,73290.19,73390.1,21.05213
2026-02-04 19:35:00,73390.1,73520.0,73345.2,73357.37,25.08946
2026-02-04 19:36:00,73357.38,73463.49,73340.0,73352.66,20.42451
2026-02-04 19:37:00,73352.66,73359.91,73299.9,73336.22,22.28316
2026-02-04 19:38:00,73336.21,73400.0,73325.95,73333.1,16.48053
2026-02-04 19:39:00,73333.1,73359.23,73230.0,73230.01,15.43752
2026-02-04 19:40:00,73230.01,73298.38,73230.01,73298.37,15.33958
2026-02-04 19:41:00,73298.38,73513.92,73283.25,73513.92,19.57039
2026-02-04 19:42:00,73513.99,73598.61,73513.99,73549.99,33.38325
2026-02-04 19:43:00,73549.98,73627.45,73549.98,73586.64,12.24819
2026-02-04 19:44:00,73586.64,73627.44,73586.64,73604.47,16.47926
2026-02-04 19:45:00,73604.48,73628.0,73566.57,73600.02,12.0807
2026-02-04 19:46:00,73600.01,73882.86,73593.79,73817.61,36.915
2026-02-04 19:47:00,73817.61,73870.82,73760.85,73760.85,16.20182
2026-02-04 19:48:00,73760.85,74007.28,73676.78,73791.6,67.02264
2026-02-04 19:49:00,73791.61,73838.0,73618.91,73618.91,42.90684
2026-02-04 19:50:00,73618.01,73618.01,73431.39,73431.39,29.65566
2026-02-04 19:51:00,73431.4,73664.73,73431.39,73645.33,23.42103
2026-02-04 19:52:00,73645.33,73835.51,73645.33,73816.81,33.51722
2026-02-04 19:53:00,73813.27,73949.99,73796.97,73871.96,28.97297
2026-02-04 19:54:00,73871.96,73912.22,73802.92,73802.93,21.18741
2026-02-04 19:55:00,73802.93,73908.0,73753.7,73908.0,48.28808
2026-02-04 19:56:00,73908.0,74000.0,73800.01,74000.0,46.99182
2026-02-04 19:57:00,74000.0,74005.8,73865.6,73872.71,30.77628
2026-02-04 19:58:00,73872.72,74000.0,73872.72,73930.6,27.46425
2026-02-04 19:59:00,73930.0,73968.75,73822.0,73923.29,43.58665
2026-02-04 20:00:00,73923.3,73960.0,73759.9,73759.9,25.62499
2026-02-04 20:01:00,73759.9,73765.97,73700.0,73760.0,15.66279
2026-02-04 20:02:00,73760.0,73885.82,73700.0,73852.54,18.2179
2026-02-04 20:03:00,73849.9,74136.77,73849.9,74124.56,87.16305
2026-02-04 20:04:00,74124.56,74144.0,74023.35,74072.64,53.2726
2026-02-04 20:05:00,74072.93,74080.0,73986.0,73986.17,22.08164
2026-02-04 20:06:00,73986.18,73993.25,73906.51,73944.03,19.89414
2026-02-04 20:07:00,73944.03,73944.03,73804.0,73838.01,17.32162
2026-02-04 20:08:00,73838.01,73838.01,73698.0,73732.8,42.42378
2026-02-04 20:09:00,73731.76,73780.0,73728.36,73732.11,18.55215
2026-02-04 20:10:00,73732.11,73759.5,73687.65,73712.61,14.35643
2026-02-04 20:11:00,73712.61,73718.95,73588.0,73588.0,15.69985
2026-02-04 20:12:00,73588.01,73602.12,73541.63,73563.23,21.37145
2026-02-04 20:13:00,73563.23,73575.62,73491.8,73527.51,19.76125
2026-02-04 20:14:00,73527.51,73580.0,73526.37,73535.6,15.43186
2026-02-04 20:15:00,73535.61,73654.0,73529.61,73610.96,33.58767
2026-02-04 20:16:00,73610.96,73625.12,73548.0,73617.9,12.88681
2026-02-04 20:17:00,73618.0,73796.15,73618.0,73771.08,54.71528
2026-02-04 20:18:00,73771.08,73788.08,73686.0,73692.92,16.26403
2026-02-04 20:19:00,73692.92,73785.75,73659.99,73780.55,7.9318
2026-02-04 20:20:00,73780.56,73813.26,73700.31,73700.32,12.12971
2026-02-04 20:21:00,73700.32,73843.12,73695.3,73828.0,20.0468
2026-02-04 20:22:00,73827.99,73838.87,73750.83,73764.29,17.29515
2026-02-04 20:23:00,73764.3,73790.54,73735.18,73749.8,7.99915
2026-02-04 20:24:00,73749.81,73789.92,73710.29,73710.29,8.01959
2026-02-04 20:25:00,73710.3,73746.45,73661.65,73692.07,10.96544
2026-02-04 20:26:00,73692.08,73692.08,73592.49,73620.69,12.85402
2026-02-04 20:27:00,73620.69,73772.88,73620.69,73717.98,13.21721
2026-02-04 20:28:00,73716.97,73737.29,73688.0,73688.01,14.75315
2026-02-04 20:29:00,73688.01,73700.1,73570.49,73589.27,14.00545
2026-02-04 20:30:00,73589.28,73605.92,73532.37,73539.28,18.87086
2026-02-04 20:31:00,73538.16,73569.17,73481.81,73490.99,17.91319
2026-02-04 20:32:00,73490.99,73501.41,73429.9,73457.22,20.40314
2026-02-04 20:33:00,73457.22,73506.0,73457.22,73459.99,13.2427
2026-02-04 20:34:00,73459.99,73567.75,73459.99,73540.2,21.31943
2026-02-04 20:35:00,73540.2,73556.69,73446.0,73446.0,13.77159
2026-02-04 20:36:00,73446.0,73480.51,73425.56,73461.6,20.54844
2026-02-04 20:37:00,73461.61,73560.0,73425.56,73560.0,21.60005
2026-02-04 20:38:00,73559.99,73657.72,73519.9,73654.04,28.9294
2026-02-04 20:39:00,73654.03,73684.47,73654.03,73670.51,13.64441
2026-02-04 20:40:00,73670.51,73692.86,73668.55,73668.56,10.05803
2026-02-04 20:41:00,73668.55,73672.06,73644.06,73644.06,6.88192
2026-02-04 20:42:00,73644.06,73667.85,73627.28,73657.73,6.05526
2026-02-04 20:43:00,73657.72,73712.05,73642.0,73642.01,9.82594
2026-02-04 20:44:00,73642.01,73649.31,73610.61,73649.3,7.03848
2026-02-04 20:45:00,73649.3,73678.94,73627.98,73627.99,5.53155
2026-02-04 20:46:00,73627.98,73641.06,73599.9,73612.35,5.07178
2026-02-04 20:47:00,73612.36,73682.0,73606.08,73655.12,9.7399
2026-02-04 20:48:00,73655.12,73671.47,73613.99,73671.47,7.44222
2026-02-04 20:49:00,73671.46,73680.0,73640.0,73662.53,5.8485
2026-02-04 20:50:00,73662.53,73684.34,73629.99,73630.0,8.86288
2026-02-04 20:51:00,73629.99,73630.0,73554.69,73572.53,9.4247
2026-02-04 20:52:00,73572.53,73580.0,73522.0,73522.0,13.66706
2026-02-04 20:53:00,73522.0,73563.83,73520.22,73530.32,24.74025
2026-02-04 20:54:00,73530.33,73593.7,73530.32,73585.19,11.65232
2026-02-04 20:55:00,73585.2,73605.7,73574.83,73596.79,5.88547
2026-02-04 20:56:00,73596.78,73596.79,73560.0,73575.87,5.88018
2026-02-04 20:57:00,73575.87,73660.0,73575.87,73612.79,15.80258
2026-02-04 20:58:00,73612.8,73612.8,73560.01,73560.01,11.8001
2026-02-04 20:59:00,73560.01,73599.99,73500.26,73516.3,17.65754
2026-02-04 21:00:00,73516.3,73575.09,73491.8,73572.15,29.94194
2026-02-04 21:01:00,73572.16,73630.86,73526.48,73602.0,26.44576
2026-02-04 21:02:00,73603.91,73654.0,73450.0,73504.04,49.14947
2026-02-04 21:03:00,73504.0,73506.0,73390.1,73410.26,22.01379
2026-02-04 21:04:00,73410.26,73579.51,73410.26,73492.01,22.46916
2026-02-04 21:05:00,73492.01,73556.66,73485.01,73550.23,12.1905
2026-02-04 21:06:00,73550.23,73550.23,73400.0,73400.0,19.24733
2026-02-04 21:07:00,73400.0,73406.88,73310.26,73376.99,24.17359
2026-02-04 21:08:00,73376.99,73460.0,73363.68,73460.0,15.56235
2026-02-04 21:09:00,73460.0,73475.75,73354.66,73354.67,9.93114
2026-02-04 21:10:00,73354.66,73437.93,73350.01,73395.47,16.87555
2026-02-04 21:11:00,73395.48,73480.0,73395.47,73462.44,12.60441
2026-02-04 21:12:00,73462.44,73472.73,73430.0,73459.0,9.74904
2026-02-04 21:13:00,73459.0,73577.45,73454.03,73527.58,20.29154
2026-02-04 21:14:00,73527.59,73569.94,73527.58,73569.13,10.20868
2026-02-04 21:15:00,73569.13,73578.33,73510.78,73510.79,10.07686
2026-02-04 21:16:00,73510.79,73510.79,73400.0,73403.01,8.74453
2026-02-04 21:17:00,73403.0,73426.7,73345.0,73345.0,7.45621
2026-02-04 21:18:00,73345.0,73345.0,73288.3,73288.31,10.01971
2026-02-04 21:19:00,73288.31,73327.15,73246.5,73308.13,11.00625
2026-02-04 21:20:00,73308.14,73340.41,73195.67,73199.71,16.71078
2026-02-04 21:21:00,73199.7,73291.28,73193.62,73251.53,16.38332
2026-02-04 21:22:00,73251.54,73260.0,73219.9,73234.57,8.18408
2026-02-04 21:23:00,73234.56,73234.56,73166.66,73166.66,16.57285
2026-02-04 21:24:00,73166.67,73230.0,73156.41,73219.57,14.18717
2026-02-04 21:25:00,73219.56,73239.5,73208.04,73208.05,6.61358
2026-02-04 21:26:00,73208.05,73225.72,73145.76,73145.82,14.24994
2026-02-04 21:27:00,73145.82,73171.92,73119.31,73163.04,11.00023
2026-02-04 21:28:00,73163.04,73171.91,73093.09,73093.09,13.84497
2026-02-04 21:29:00,73093.09,73120.0,73092.2,73092.2,13.9168
2026-02-04 21:30:00,73092.2,73180.0,73092.2,73176.45,12.4817
2026-02-04 21:31:00,73176.21,73241.12,73132.53,73241.12,14.61944
2026-02-04 21:32:00,73241.37,73307.42,73220.41,73233.95,32.34495
2026-02-04 21:33:00,73233.96,73321.52,73227.68,73274.55,15.483
2026-02-04 21:34:00,73274.55,73284.22,73216.01,73259.01,10.00226
2026-02-04 21:35:00,73259.0,73276.0,73224.34,73224.34,7.81659
2026-02-04 21:36:00,73224.35,73266.49,73190.0,73190.0,9.40115
2026-02-04 21:37:00,73190.01,73217.52,73157.34,73207.18,16.00632
2026-02-04 21:38:00,73207.18,73334.0,73207.17,73324.06,16.02751
2026-02-04 21:39:00,73324.06,73324.07,73258.67,73284.08,6.2866
2026-02-04 21:40:00,73284.08,73284.08,73240.0,73267.8,6.64794
2026-02-04 21:41:00,73267.8,73288.4,73189.9,73190.0,8.08682
2026-02-04 21:42:00,73189.99,73194.02,73046.71,73062.55,42.21389
2026-02-04 21:43:00,73062.56,73077.4,72850.44,72876.76,47.43656
2026-02-04 21:44:00,72876.76,72880.0,72552.91,72639.97,84.08555
2026-02-04 21:45:00,72639.97,72652.0,72500.0,72614.61,55.15256
2026-02-04 21:46:00,72615.4,72619.76,72500.0,72517.9,22.98354
2026-02-04 21:47:00,72519.25,72555.04,72500.0,72551.54,14.23876
2026-02-04 21:48:00,72551.54,72594.96,72300.0,72300.01,95.58423
2026-02-04 21:49:00,72300.01,72349.11,72210.0,72239.92,108.94164
2026-02-04 21:50:00,72239.92,72370.21,72239.91,72310.63,39.10871
2026-02-04 21:51:00,72310.63,72337.13,72236.0,72321.99,37.91589
2026-02-04 21:52:00,72321.99,72484.4,72299.9,72443.03,31.17278
2026-02-04 21:53:00,72443.03,72474.15,72327.99,72387.5,40.2521
2026-02-04 21:54:00,72387.49,72439.8,72336.0,72422.03,18.38901
2026-02-04 21:55:00,72421.93,72535.99,72416.86,72527.65,17.67564
2026-02-04 21:56:00,72527.65,72545.99,72479.9,72501.52,14.18504
2026-02-04 21:57:00,72501.53,72696.11,72501.52,72667.62,29.58691
2026-02-04 21:58:00,72667.62,72785.84,72667.61,72771.95,26.1037
2026-02-04 21:59:00,72771.95,72850.0,72771.94,72799.99,19.18607
2026-02-04 22:00:00,72800.0,72849.11,72739.9,72849.11,13.49024
2026-02-04 22:01:00,72849.11,72861.81,72582.25,72586.38,24.53403
2026-02-04 22:02:00,72586.38,72620.49,72500.0,72500.0,19.97919
2026-02-04 22:03:00,72500.0,72510.84,72451.11,72461.28,12.23898
2026-02-04 22:04:00,72461.28,72461.28,72327.99,72327.99,31.59766
2026-02-04 22:05:00,72327.99,72327.99,72080.55,72093.76,196.88444
2026-02-04 22:06:00,72093.75,72121.11,71910.0,71920.9,428.00324
2026-02-04 22:07:00,71920.89,72154.0,71888.0,72062.25,165.56666
2026-02-04 22:08:00,72062.25,72093.22,71957.14,72074.7,49.6452
2026-02-04 22:09:00,72074.71,72186.08,72040.83,72186.08,54.52714
2026-02-04 22:10:00,72186.08,72237.97,72100.15,72219.99,41.58482
2026-02-04 22:11:00,72220.0,72240.0,72136.54,72199.9,42.22913
2026-02-04 22:12:00,72199.91,72212.68,72178.01,72188.24,22.05719
2026-02-04 22:13:00,72188.24,72241.28,72188.23,72216.42,31.97068
2026-02-04 22:14:00,72216.42,72343.33,72216.41,72331.65,38.70279
2026-02-04 22:15:00,72331.66,72557.49,72331.15,72553.28,50.20556
2026-02-04 22:16:00,72553.27,72623.51,72547.8,72605.49,23.51027
2026-02-04 22:17:00,72605.48,72727.86,72601.41,72680.0,39.1797
2026-02-04 22:18:00,72680.0,72724.0,72599.9,72599.91,25.67744
2026-02-04 22:19:00,72599.91,72664.0,72576.0,72664.0,24.17381
2026-02-04 22:20:00,72664.0,72726.0,72642.13,72726.0,18.11638
2026-02-04 22:21:00,72726.0,73075.49,72725.99,73075.49,48.92681
2026-02-04 22:22:00,73075.49,73336.9,73075.49,73239.9,55.91266
2026-02-04 22:23:00,73239.91,73282.0,73181.53,73258.28,27.17198
2026-02-04 22:24:00,73258.27,73430.0,73235.62,73286.64,28.69247
2026-02-04 22:25:00,73286.64,73401.58,73251.83,73363.44,31.12137
2026-02-04 22:26:00,73363.45,73483.75,73210.0,73468.62,31.78787
2026-02-04 22:27:00,73468.62,73550.55,73344.3,73518.1,41.31349
2026-02-04 22:28:00,73518.09,73680.0,73501.64,73659.38,46.65093
2026-02-04 22:29:00,73659.37,73659.38,73510.01,73510.02,38.50039
2026-02-04 22:30:00,73510.01,73530.0,73330.12,73523.05,43.28692
2026-02-04 22:31:00,73523.05,73523.06,73350.5,73361.84,17.56678
2026-02-04 22:32:00,73361.83,73385.26,73312.54,73312.54,16.68267
2026-02-04 22:33:00,73312.54,73349.56,73229.09,73256.58,25.90182
2026-02-04 22:34:00,73256.4,73332.8,73230.0,73306.3,30.42306
2026-02-04 22:35:00,73306.3,73388.0,73119.9,73124.34,34.60987
2026-02-04 22:36:00,73124.34,73185.69,73101.52,73133.81,23.69409
2026-02-04 22:37:00,73133.84,73180.0,72949.76,72957.75,38.93034
2026-02-04 22:38:00,72957.76,73030.19,72924.41,72996.0,41.61313
2026-02-04 22:39:00,72996.0,73152.0,72985.44,73152.0,26.45148
2026-02-04 22:40:00,73152.0,73220.0,73086.56,73123.65,31.48521
2026-02-04 22:41:00,73123.66,73153.8,73020.88,73020.89,18.75491
2026-02-04 22:42:00,73020.88,73079.33,72858.81,72896.07,39.64092
2026-02-04 22:43:00,72896.08,72964.14,72896.07,72956.53,15.34673
2026-02-04 22:44:00,72956.53,72960.0,72701.67,72792.83,30.42676
2026-02-04 22:45:00,72792.84,73084.9,72791.25,73034.36,24.59139
2026-02-04 22:46:00,73034.37,73034.37,72932.62,72940.96,14.36206
2026-02-04 22:47:00,72940.95,72940.96,72851.39,72926.11,17.24441
2026-02-04 22:48:00,72926.11,72973.96,72881.8,72934.45,15.74911
2026-02-04 22:49:00,72934.44,73003.99,72910.5,72925.36,16.57816
2026-02-04 22:50:00,72925.83,72940.0,72823.48,72825.33,16.93152
2026-02-04 22:51:00,72825.32,72894.0,72779.9,72864.54,12.56323
2026-02-04 22:52:00,72864.53,72916.54,72833.18,72833.19,12.26073
2026-02-04 22:53:00,72833.19,72877.42,72824.86,72840.2,6.94212
2026-02-04 22:54:00,72840.21,72870.0,72779.5,72839.91,31.55468
2026-02-04 22:55:00,72839.92,72880.01,72839.92,72862.25,10.53489
2026-02-04 22:56:00,72862.25,72863.23,72710.18,72710.18,16.99643
2026-02-04 22:57:00,72710.18,72733.77,72451.97,72497.47,42.46422
2026-02-04 22:58:00,72497.48,72560.0,72435.99,72489.8,27.38623
2026-02-04 22:59:00,72489.79,72576.1,72489.79,72543.38,21.69705
2026-02-04 23:00:00,72543.38,72666.0,72474.2,72612.09,29.91092
2026-02-04 23:01:00,72612.1,72660.9,72564.33,72625.01,21.85252
2026-02-04 23:02:00,72625.01,72658.0,72496.34,72496.34,14.69184
2026-02-04 23:03:00,72496.35,72606.0,72496.35,72563.28,26.03855
2026-02-04 23:04:00,72563.0,72592.97,72543.96,72586.93,13.14788
2026-02-04 23:05:00,72586.93,72627.55,72550.33,72559.93,9.4758
2026-02-04 23:06:00,72559.93,72640.0,72468.12,72640.0,21.35504
2026-02-04 23:07:00,72639.99,72747.1,72632.61,72734.42,21.32925
2026-02-04 23:08:00,72734.42,72752.0,72722.89,72745.03,15.02834
2026-02-04 23:09:00,72745.03,72745.04,72526.2,72576.09,38.58541
2026-02-04 23:10:00,72576.1,72636.0,72560.0,72635.99,23.81337
2026-02-04 23:11:00,72635.99,72731.35,72635.99,72731.34,18.79851
2026-02-04 23:12:00,72731.34,72740.0,72686.0,72716.99,8.21375
2026-02-04 23:13:00,72716.99,72749.99,72710.2,72724.27,19.5263
2026-02-04 23:14:00,72724.28,72849.91,72710.0,72849.91,19.33597
2026-02-04 23:15:00,72849.99,72860.0,72777.7,72812.58,15.43238
2026-02-04 23:16:00,72812.58,72858.0,72784.0,72858.0,13.30948
2026-02-04 23:17:00,72857.99,73291.82,72857.99,73274.85,120.74227
2026-02-04 23:18:00,73274.85,73282.71,73136.9,73136.91,15.18898
2026-02-04 23:19:00,73136.9,73142.01,73019.88,73046.1,13.03062
2026-02-04 23:20:00,73045.3,73059.09,73025.08,73048.28,7.67622
2026-02-04 23:21:00,73048.28,73082.0,72913.83,72969.5,23.23516
2026-02-04 23:22:00,72969.51,73037.15,72899.9,72929.03,46.11862
2026-02-04 23:23:00,72929.02,73093.91,72900.89,73083.76,33.98329
2026-02-04 23:24:00,73083.76,73240.0,73083.76,73189.31,24.65709
2026-02-04 23:25:00,73189.3,73292.0,73164.37,73282.68,19.92209
2026-02-04 23:26:00,73282.67,73328.28,73241.32,73279.84,26.19625
2026-02-04 23:27:00,73279.84,73288.4,73238.0,73281.45,9.13548
2026-02-04 23:28:00,73281.45,73350.0,73281.45,73349.99,15.07082
2026-02-04 23:29:00,73349.99,73388.82,73320.0,73380.95,20.51115
2026-02-04 23:30:00,73380.95,73427.36,73327.99,73351.7,18.90622
